Site_ID,Site_Name,Lat,Lon,PriMethod,Waterbody,CollectDate,CollectYear,Collection_Data_CollectNum,TempOrigOrNew,Individual_ID,Capture_Data_Reformat_CollectNum,PIT_Prefix,PIT_Code,PIT_Code_RAW,PIT_Type,PIT_Prefix_2,PIT_Code_2,PIT_Code_RAW_2,PIT_Type_2,First_Capture,NewTag,HDX_Date,TotalLength,TotalWeight,Tubercle%,HealthCondition,BreedingCondition,Sex,Vial_ID,GenTest,Disposition,EstimatedAge,BroodStock,PecClip,SpermSampled,EggsSampled,Time1stDetection,TimeLastDetection,Num_PIT_Records,Num_Det,PIT_Series,Comments,ZComments,MissingFirstCapture,SameYearRecap,QualityControl,DatabaseComment
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,4-Apr-17,,PIT17-0404_UB,N,54,PIT17-0404_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,5-May-17,,PIT17-0505_UB,N,54,PIT17-0505_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,9-Apr-18,,PIT18-0409_UB,NewPIT18,54,PIT18-0409_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 4/10/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-18,,PIT18-0420_UB,NewPIT18,54,PIT18-0420_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-18,,PIT18-0421_UB,NewPIT18,54,PIT18-0421_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,12,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-Apr-18,,PIT18-0422_UB,NewPIT18,54,PIT18-0422_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,26-Apr-18,,PIT18-0426_UB,NewPIT18,54,PIT18-0426_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,2,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Apr-18,,PIT18-0428_UB,NewPIT18,54,PIT18-0428_UB,8000F5801,809445F,8000F5801809445F,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,5,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,19-Apr-16,,BA16-002,O,55,BA16-002,3D6H001,8094437,3D6H0018094437,HDX,,,,,TRUE,TRUE,,512,965,,Good,Not ripe,Female,4,TRUE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,swollen genital pore,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-Apr-17,,PIT17-0415_UB,N,55,PIT17-0415_UB,8000F5801,8094437,8000F58018094437,HDX,,,,,FALSE,FALSE,,,,,,,Female,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,5,,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,19-Apr-16,,BA16-002,O,56,BA16-002,3D6H001,8094418,3D6H0018094418,HDX,,,,,TRUE,TRUE,,425,585,90,Good,Soft squeeze ripe,Male,5,TRUE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,,"unsure of tag type, seems likely to be HDX",FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-17,,PIT17-0420_UB,N,56,PIT17-0420_UB,8000F5801,8094418,8000F58018094418,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,5,,,"unsure of tag type, seems likely to be HDX",FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,23-Apr-18,,PIT18-0423_UB,NewPIT18,56,PIT18-0423_UB,8000F5801,8094418,8000F58018094418,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
16,"Brasstown, 650m US of Misty Creek Lane",34.98029727,-83.88822391,Seining,Brasstown Creek,19-Apr-16,,BA16-003,O,57,BA16-003,3DDF003,BE8FE4D,3DDF003BE8FE4D,FDX-B,,,,,TRUE,TRUE,,528,1125,80,Good,Hard squeeze ripe,Male,1,TRUE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,"LS: 20, 16.75 deg C, small his incode (?)",,FALSE,FALSE,TRUE,
16,"Brasstown, 650m US of Misty Creek Lane",34.98029727,-83.88822391,Seining,Brasstown Creek,19-Apr-16,,BA16-003,O,58,BA16-003,3D6H001,8094432,3D6H0018094432,HDX,,,,,TRUE,TRUE,,482,955,100,Good,Hard squeeze ripe,Male,2,TRUE,Released,,FALSE,TRUE,FALSE,FALSE,,,,,,1550 photo; 17 deg C @ 1601,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Mar-17,,PIT17-0328_UB,N,58,PIT17-0328_UB,8000F5801,8094432,8000F58018094432,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,13,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-Mar-18,,PIT18-0318_UB,NewPIT18,58,PIT18-0318_UB,8000F5801,8094432,8000F58018094432,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,4,Upper Brasstown 4/10/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-Apr-18,,PIT18-0403_UB,NewPIT18,58,PIT18-0403_UB,8000F5801,8094432,8000F58018094432,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,28,Upper Brasstown 4/10/2018,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-Apr-18,,PIT18-0403_UB,NewPIT18,58,PIT18-0403_UB,8000F5801,8094432,8000F58018094432,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,12,Upper Brasstown 4/10/2018,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,20-Apr-16,,BA16-005,O,60,BA16-005,3D6H001,8094430,3D6H0018094430,HDX,,,,,TRUE,TRUE,,508,1075,80,Ok,Running ripe,Male,7,TRUE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,missing scales - spawning injuries,,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,29-Mar-17,,PIT17-0329_UB,N,60,PIT17-0329_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,3,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,30-Mar-17,,PIT17-0330_UB,N,60,PIT17-0330_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,3,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,31-Mar-17,,PIT17-0331_UB,N,60,PIT17-0331_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,14,17,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-Apr-17,,PIT17-0401_UB,N,60,PIT17-0401_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,2,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,10-Apr-17,,PIT17-0410_UB,N,60,PIT17-0410_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,18,,,,FALSE,FALSE,FALSE,
35,"Brasstown ""Upper Brasstown Fyke"" at Knowles",34.98093,-83.88773,Trapping (Weir or Fyke),Brasstown Creek,10-Apr-17,,BA17-014,O,60,BA17-014,3D6H001,8094430,3D6H0018094430,HDX,,,,,FALSE,FALSE,,511,1640,80,Ok,Soft squeeze ripe,Male,,FALSE,Released,,FALSE,FALSE,FALSE,FALSE,,,,,,bruised scales,Recap from BA16-005; previously ID 130,FALSE,FALSE,TRUE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-17,,PIT17-0421_UB,N,60,PIT17-0421_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,17,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-Apr-17,,PIT17-0422_UB,N,60,PIT17-0422_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,29-Apr-17,,PIT17-0429_UB,N,60,PIT17-0429_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,26,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-May-17,,PIT17-0501_UB,N,60,PIT17-0501_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,12,55,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-May-17,,PIT17-0502_UB,N,60,PIT17-0502_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,21,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,3-May-17,,PIT17-0503_UB,N,60,PIT17-0503_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,15,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,5-May-17,,PIT17-0505_UB,N,60,PIT17-0505_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,8,15,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,10-May-17,,PIT17-0510_UB,N,60,PIT17-0510_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,9,17,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,11-May-17,,PIT17-0511_UB,N,60,PIT17-0511_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,15,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,12-May-17,,PIT17-0512_UB,N,60,PIT17-0512_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,24,51,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,13-May-17,,PIT17-0513_UB,N,60,PIT17-0513_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-May-17,,PIT17-0514_UB,N,60,PIT17-0514_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,12,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,15-May-17,,PIT17-0515_UB,N,60,PIT17-0515_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,11,34,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,17-May-17,,PIT17-0517_UB,N,60,PIT17-0517_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,6,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-May-17,,PIT17-0518_UB,N,60,PIT17-0518_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-May-17,,PIT17-0519_UB,N,60,PIT17-0519_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,4,8,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-May-17,,PIT17-0520_UB,N,60,PIT17-0520_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,3,13,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-May-17,,PIT17-0521_UB,N,60,PIT17-0521_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,6,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-May-17,,PIT17-0522_UB,N,60,PIT17-0522_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,39,232,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,30-May-17,,PIT17-0530_UB,N,60,PIT17-0530_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,25,54,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,2-Jun-17,,PIT17-0602_UB,N,60,PIT17-0602_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,10,,,,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,16-Apr-18,,PIT18-0416_UB,NewPIT18,60,PIT18-0416_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,12,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,18-Apr-18,,PIT18-0418_UB,NewPIT18,60,PIT18-0418_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,4,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,19-Apr-18,,PIT18-0419_UB,NewPIT18,60,PIT18-0419_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,7,48,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-Apr-18,,PIT18-0420_UB,NewPIT18,60,PIT18-0420_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-Apr-18,,PIT18-0421_UB,NewPIT18,60,PIT18-0421_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,28-Apr-18,,PIT18-0428_UB,NewPIT18,60,PIT18-0428_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,1,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,1-May-18,,PIT18-0501_UB,NewPIT18,60,PIT18-0501_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,17,Upper Brasstown 5/2/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,10-May-18,,PIT18-0510_UB,NewPIT18,60,PIT18-0510_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,26,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,11-May-18,,PIT18-0511_UB,NewPIT18,60,PIT18-0511_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,20,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,13-May-18,,PIT18-0513_UB,NewPIT18,60,PIT18-0513_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,48,628,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,14-May-18,,PIT18-0514_UB,NewPIT18,60,PIT18-0514_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,33,226,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,16-May-18,,PIT18-0516_UB,NewPIT18,60,PIT18-0516_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,2,29,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,20-May-18,,PIT18-0520_UB,NewPIT18,60,PIT18-0520_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,5,26,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,21-May-18,,PIT18-0521_UB,NewPIT18,60,PIT18-0521_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,1,4,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
37,"Brasstown ""Upper Brasstown PIT"" at Knowles",34.981366,-83.887248,PIT Array,Brasstown Creek,22-May-18,,PIT18-0522_UB,NewPIT18,60,PIT18-0522_UB,8000F5801,8094430,8000F58018094430,HDX,,,,,FALSE,FALSE,,,,,,,Male,,FALSE,,,FALSE,FALSE,FALSE,FALSE,00-Jan-00,00-Jan-00,6,13,Upper Brasstown 6/7/2018,,autoprocessed from raw antenna data using Pivot table and Vlookup,FALSE,FALSE,FALSE,
